long,lat,suitability,species
47.75,-27.25,1,scalloped hammerhead
48.25,-27.25,1,scalloped hammerhead
48.75,-27.25,1,scalloped hammerhead
49.25,-27.25,1,scalloped hammerhead
49.75,-27.25,1,scalloped hammerhead
50.25,-27.25,1,scalloped hammerhead
50.75,-27.25,1,scalloped hammerhead
51.25,-27.25,0.8399999737739563,scalloped hammerhead
51.75,-27.25,0.7699999809265137,scalloped hammerhead
52.25,-27.25,0.7599999904632568,scalloped hammerhead
52.75,-27.25,0.7599999904632568,scalloped hammerhead
53.25,-27.25,0.75,scalloped hammerhead
53.75,-27.25,0.7099999785423279,scalloped hammerhead
32.75,-27.75,1,scalloped hammerhead
33.25,-27.75,1,scalloped hammerhead
33.75,-27.75,1,scalloped hammerhead
34.25,-27.75,1,scalloped hammerhead
34.75,-27.75,1,scalloped hammerhead
35.25,-27.75,1,scalloped hammerhead
35.75,-27.75,1,scalloped hammerhead
36.25,-27.75,1,scalloped hammerhead
36.75,-27.75,1,scalloped hammerhead
37.25,-27.75,1,scalloped hammerhead
37.75,-27.75,1,scalloped hammerhead
38.25,-27.75,1,scalloped hammerhead
38.75,-27.75,1,scalloped hammerhead
39.25,-27.75,1,scalloped hammerhead
39.75,-27.75,1,scalloped hammerhead
40.25,-27.75,1,scalloped hammerhead
40.75,-27.75,1,scalloped hammerhead
41.25,-27.75,1,scalloped hammerhead
41.75,-27.75,1,scalloped hammerhead
42.25,-27.75,1,scalloped hammerhead
42.75,-27.75,1,scalloped hammerhead
43.25,-27.75,1,scalloped hammerhead
43.75,-27.75,1,scalloped hammerhead
44.25,-27.75,1,scalloped hammerhead
44.75,-27.75,1,scalloped hammerhead
45.25,-27.75,1,scalloped hammerhead
45.75,-27.75,1,scalloped hammerhead
46.25,-27.75,1,scalloped hammerhead
46.75,-27.75,1,scalloped hammerhead
47.25,-27.75,1,scalloped hammerhead
47.75,-27.75,1,scalloped hammerhead
48.25,-27.75,1,scalloped hammerhead
48.75,-27.75,1,scalloped hammerhead
49.25,-27.75,1,scalloped hammerhead
49.75,-27.75,1,scalloped hammerhead
50.25,-27.75,1,scalloped hammerhead
50.75,-27.75,1,scalloped hammerhead
51.25,-27.75,0.8100000023841858,scalloped hammerhead
51.75,-27.75,0.7400000095367432,scalloped hammerhead
52.25,-27.75,0.6800000071525574,scalloped hammerhead
52.75,-27.75,0.6399999856948853,scalloped hammerhead
53.25,-27.75,0.6200000047683716,scalloped hammerhead
53.75,-27.75,0.5799999833106995,scalloped hammerhead
32.25,-28.25,1,scalloped hammerhead
32.75,-28.25,1,scalloped hammerhead
33.25,-28.25,1,scalloped hammerhead
33.75,-28.25,1,scalloped hammerhead
34.25,-28.25,1,scalloped hammerhead
34.75,-28.25,1,scalloped hammerhead
35.25,-28.25,1,scalloped hammerhead
35.75,-28.25,1,scalloped hammerhead
36.25,-28.25,1,scalloped hammerhead
36.75,-28.25,1,scalloped hammerhead
37.25,-28.25,1,scalloped hammerhead
37.75,-28.25,1,scalloped hammerhead
38.25,-28.25,1,scalloped hammerhead
38.75,-28.25,1,scalloped hammerhead
39.25,-28.25,1,scalloped hammerhead
39.75,-28.25,1,scalloped hammerhead
40.25,-28.25,1,scalloped hammerhead
40.75,-28.25,1,scalloped hammerhead
41.25,-28.25,1,scalloped hammerhead
41.75,-28.25,1,scalloped hammerhead
42.25,-28.25,1,scalloped hammerhead
42.75,-28.25,1,scalloped hammerhead
43.25,-28.25,1,scalloped hammerhead
43.75,-28.25,1,scalloped hammerhead
44.25,-28.25,1,scalloped hammerhead
44.75,-28.25,1,scalloped hammerhead
45.25,-28.25,1,scalloped hammerhead
45.75,-28.25,1,scalloped hammerhead
46.25,-28.25,1,scalloped hammerhead
46.75,-28.25,1,scalloped hammerhead
47.25,-28.25,1,scalloped hammerhead
47.75,-28.25,1,scalloped hammerhead
48.25,-28.25,1,scalloped hammerhead
48.75,-28.25,1,scalloped hammerhead
49.25,-28.25,1,scalloped hammerhead
49.75,-28.25,1,scalloped hammerhead
50.25,-28.25,1,scalloped hammerhead
50.75,-28.25,0.959999978542328,scalloped hammerhead
51.25,-28.25,0.75,scalloped hammerhead
51.75,-28.25,0.6800000071525574,scalloped hammerhead
52.25,-28.25,0.6299999952316284,scalloped hammerhead
52.75,-28.25,0.6000000238418579,scalloped hammerhead
53.25,-28.25,0.5899999737739563,scalloped hammerhead
53.75,-28.25,0.5699999928474426,scalloped hammerhead
31.75,-28.75,1,scalloped hammerhead
32.25,-28.75,1,scalloped hammerhead
32.75,-28.75,1,scalloped hammerhead
33.25,-28.75,1,scalloped hammerhead
33.75,-28.75,1,scalloped hammerhead
34.25,-28.75,1,scalloped hammerhead
34.75,-28.75,1,scalloped hammerhead
35.25,-28.75,1,scalloped hammerhead
35.75,-28.75,1,scalloped hammerhead
36.25,-28.75,1,scalloped hammerhead
36.75,-28.75,1,scalloped hammerhead
37.25,-28.75,1,scalloped hammerhead
37.75,-28.75,1,scalloped hammerhead
38.25,-28.75,1,scalloped hammerhead
38.75,-28.75,1,scalloped hammerhead
39.25,-28.75,1,scalloped hammerhead
39.75,-28.75,1,scalloped hammerhead
40.25,-28.75,1,scalloped hammerhead
40.75,-28.75,1,scalloped hammerhead
41.25,-28.75,1,scalloped hammerhead
41.75,-28.75,1,scalloped hammerhead
42.25,-28.75,1,scalloped hammerhead
42.75,-28.75,1,scalloped hammerhead
43.25,-28.75,1,scalloped hammerhead
43.75,-28.75,1,scalloped hammerhead
44.25,-28.75,1,scalloped hammerhead
44.75,-28.75,1,scalloped hammerhead
45.25,-28.75,1,scalloped hammerhead
45.75,-28.75,1,scalloped hammerhead
46.25,-28.75,1,scalloped hammerhead
46.75,-28.75,1,scalloped hammerhead
47.25,-28.75,1,scalloped hammerhead
47.75,-28.75,1,scalloped hammerhead
48.25,-28.75,1,scalloped hammerhead
48.75,-28.75,1,scalloped hammerhead
49.25,-28.75,1,scalloped hammerhead
49.75,-28.75,1,scalloped hammerhead
50.25,-28.75,1,scalloped hammerhead
50.75,-28.75,0.8999999761581421,scalloped hammerhead
51.25,-28.75,0.7200000286102295,scalloped hammerhead
51.75,-28.75,0.6299999952316284,scalloped hammerhead
52.25,-28.75,0.5799999833106995,scalloped hammerhead
52.75,-28.75,0.5600000023841858,scalloped hammerhead
53.25,-28.75,0.5600000023841858,scalloped hammerhead
53.75,-28.75,0.5799999833106995,scalloped hammerhead
31.25,-29.25,1,scalloped hammerhead
31.75,-29.25,1,scalloped hammerhead
32.25,-29.25,1,scalloped hammerhead
32.75,-29.25,1,scalloped hammerhead
33.25,-29.25,1,scalloped hammerhead
33.75,-29.25,1,scalloped hammerhead
34.25,-29.25,1,scalloped hammerhead
34.75,-29.25,1,scalloped hammerhead
35.25,-29.25,1,scalloped hammerhead
35.75,-29.25,1,scalloped hammerhead
36.25,-29.25,1,scalloped hammerhead
36.75,-29.25,1,scalloped hammerhead
37.25,-29.25,1,scalloped hammerhead
37.75,-29.25,1,scalloped hammerhead
38.25,-29.25,1,scalloped hammerhead
38.75,-29.25,1,scalloped hammerhead
39.25,-29.25,1,scalloped hammerhead
39.75,-29.25,1,scalloped hammerhead
40.25,-29.25,1,scalloped hammerhead
40.75,-29.25,1,scalloped hammerhead
41.25,-29.25,1,scalloped hammerhead
41.75,-29.25,1,scalloped hammerhead
42.25,-29.25,1,scalloped hammerhead
42.75,-29.25,1,scalloped hammerhead
43.25,-29.25,1,scalloped hammerhead
43.75,-29.25,1,scalloped hammerhead
44.25,-29.25,1,scalloped hammerhead
44.75,-29.25,1,scalloped hammerhead
45.25,-29.25,1,scalloped hammerhead
45.75,-29.25,1,scalloped hammerhead
46.25,-29.25,1,scalloped hammerhead
46.75,-29.25,1,scalloped hammerhead
47.25,-29.25,1,scalloped hammerhead
47.75,-29.25,1,scalloped hammerhead
48.25,-29.25,1,scalloped hammerhead
48.75,-29.25,1,scalloped hammerhead
49.25,-29.25,1,scalloped hammerhead
49.75,-29.25,1,scalloped hammerhead
50.25,-29.25,1,scalloped hammerhead
50.75,-29.25,0.8500000238418579,scalloped hammerhead
51.25,-29.25,0.6800000071525574,scalloped hammerhead
51.75,-29.25,0.6200000047683716,scalloped hammerhead
52.25,-29.25,0.5799999833106995,scalloped hammerhead
52.75,-29.25,0.5600000023841858,scalloped hammerhead
53.25,-29.25,0.5600000023841858,scalloped hammerhead
53.75,-29.25,0.5600000023841858,scalloped hammerhead
30.75,-29.75,1,scalloped hammerhead
31.25,-29.75,1,scalloped hammerhead
31.75,-29.75,1,scalloped hammerhead
32.25,-29.75,1,scalloped hammerhead
32.75,-29.75,1,scalloped hammerhead
33.25,-29.75,1,scalloped hammerhead
33.75,-29.75,1,scalloped hammerhead
34.25,-29.75,1,scalloped hammerhead
34.75,-29.75,1,scalloped hammerhead
35.25,-29.75,1,scalloped hammerhead
35.75,-29.75,1,scalloped hammerhead
36.25,-29.75,1,scalloped hammerhead
36.75,-29.75,1,scalloped hammerhead
37.25,-29.75,1,scalloped hammerhead
37.75,-29.75,1,scalloped hammerhead
38.25,-29.75,1,scalloped hammerhead
38.75,-29.75,1,scalloped hammerhead
39.25,-29.75,1,scalloped hammerhead
39.75,-29.75,1,scalloped hammerhead
40.25,-29.75,1,scalloped hammerhead
40.75,-29.75,1,scalloped hammerhead
41.25,-29.75,1,scalloped hammerhead
41.75,-29.75,1,scalloped hammerhead
42.25,-29.75,1,scalloped hammerhead
42.75,-29.75,1,scalloped hammerhead
43.25,-29.75,1,scalloped hammerhead
43.75,-29.75,1,scalloped hammerhead
44.25,-29.75,1,scalloped hammerhead
44.75,-29.75,0.9900000095367432,scalloped hammerhead
45.25,-29.75,0.9900000095367432,scalloped hammerhead
45.75,-29.75,1,scalloped hammerhead
46.25,-29.75,1,scalloped hammerhead
46.75,-29.75,1,scalloped hammerhead
47.25,-29.75,1,scalloped hammerhead
47.75,-29.75,1,scalloped hammerhead
48.25,-29.75,1,scalloped hammerhead
48.75,-29.75,1,scalloped hammerhead
49.25,-29.75,1,scalloped hammerhead
49.75,-29.75,1,scalloped hammerhead
50.25,-29.75,1,scalloped hammerhead
50.75,-29.75,0.7699999809265137,scalloped hammerhead
51.25,-29.75,0.6600000262260437,scalloped hammerhead
51.75,-29.75,0.6100000143051147,scalloped hammerhead
52.25,-29.75,0.5799999833106995,scalloped hammerhead
52.75,-29.75,0.5600000023841858,scalloped hammerhead
53.25,-29.75,0.5699999928474426,scalloped hammerhead
53.75,-29.75,0.5600000023841858,scalloped hammerhead
